Site_Name,EPA_ID,City,County,State,ZIP_Code,Region,NPL_Status,Superfund_Alternative_Agreement,Federal_Facility,Operable_Unit_Number,Sequence_ID,Decision_Document_Type,Actual_Completion_Date,Fiscal_Year,Media,Contaminant_NameARSENIC,Contaminant_NameBENZENE,Contaminant_NameBENZO(B)FLUORANTHENE,Contaminant_NameBENZO[A]PYRENE,Contaminant_NameCADMIUM,Contaminant_NameCHLOROETHENE (VINYL CHLORIDE),Contaminant_NameCHLOROFORM,Contaminant_NameLEAD,Contaminant_NameMERCURY,Contaminant_NamePOLYCHLORINATED BIPHENYLS (PCBs),Contaminant_NamePOLYCYCLIC AROMATIC HYDROCARBONS (PAHS),geometry,X.SampleID
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004764
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004765
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000026526
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004922
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004923
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000051263
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046273
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046689
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046688
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046186
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046187
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072024
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072025
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000059242
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000002773
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000002774
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004921
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004854
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004855
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000036043
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046709
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046706
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046707
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046702
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046703
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046700
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000014348
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000015902
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Soil,1,0,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000015903
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000014937
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000040033
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004245
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004244
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004247
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004241
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004243
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004242
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000026527
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000051264
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000051266
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046272
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000001678
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000034236
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000011930
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072264
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072263
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000029178
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000001704
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000001702
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000001701
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000001705
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000031566
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000031015
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000031567
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046699
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046692
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000002739
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000002736
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000002735
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000021624
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000021625
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046694
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046695
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046697
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046711
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046710
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046713
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046712
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046715
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046714
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046717
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046716
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000051548
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000027835
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000013301
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000015548
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000062973
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004764
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004765
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000026526
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004922
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000004923
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000051263
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046273
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046689
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046688
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046186
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000046187
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072024
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000072025
HEWLETT-PACKARD (620-640 PAGE MILL ROAD),CAD980884209,PALO ALTO,SANTA CLARA,CA,94304,9,Currently on the Final NPL,N,N,1,1,Record of Decision,24-Mar-95,1995,Groundwater,0,1,0,0,0,0,0,0,0,0,0,"c(-122.1434, 37.4214)",10317.000059242
